F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Needs_Tuning
41.81779316766527,37.79213716480242,-0.04889718347410554,17.402751918353285,0.8673585952348342,132.14510581877363,S10,B,1.0,Z3,0,5.473809259350643,No
70.9238727568546,17.985001992232377,-1.405189846803575,41.82980075870561,0.1682424321775963,92.95353303494295,S03,C,0.4496896199631727,Z1,1,4.795530671628845,No
39.93982618500298,40.84945550536257,-0.05240445057746945,21.734177141695987,0.15871481374198937,102.38134076406314,S04,A,0.11488652793342458,Z3,1,3.0591668408749446,Yes
37.85811387212268,32.58856086117835,1.7041055162554912,23.28057060853872,-0.00734588270811115,117.3401000417669,S06,A,0.7987419518011069,Z1,0,7.400980913547462,No
61.581108735000676,16.009634269078123,,35.13308193522257,-0.4142059577777758,90.87259144403197,S03,C,0.6222141810221141,Z2,1,5.414841169922866,Yes
57.91662693962936,55.93177863987866,-0.062004009366031745,24.71269186005257,0.17424187179898087,84.88198130166805,S10,B,0.34670671379604245,Z2,1,1.3159376455218625,No
56.24119817052155,23.794008146746812,,31.802984210807132,0.38047074874286596,103.8060594516225,S01,B,0.31337618226277164,Z2,1,6.043349298343493,No
56.2834550926428,22.997520444196773,-0.36650702036805183,32.24197750024411,-1.397516553076444,73.10385403131416,S01,A,,Z4,0,3.768968300012731,No
49.87753227153085,36.24335806624099,-1.703871586826719,33.09482448678881,-0.4310086698768766,95.6814088469812,S09,C,0.4506163345021091,Z2,1,4.421127618703815,Yes
41.02745628514168,55.52796719438042,-0.9244659881295544,21.12547539802976,-0.20395757632287148,103.67557996473109,S09,C,0.1148044363109797,Z1,0,5.01638966839348,No
50.75804558193726,20.96554092152569,,38.84820071602518,0.20493648455542252,95.95072154762254,S05,B,0.8574479929209338,Z2,0,3.4141049940278076,No
43.22838288487888,34.04747698289718,-0.2739930818293042,16.378826977668545,0.9546488047417008,76.84823585221379,S09,B,0.4132019075568086,Z1,0,8.606075725788704,Yes
59.75119733417751,40.16385352744338,-0.24338397937501807,42.40655588951963,-0.617392651677426,123.91266934306017,S07,C,0.7991143472964852,Z3,0,2.0133645494631587,Yes
48.52942618497861,45.23619421029615,-0.29983819627488056,27.996060856596642,-0.39836947745427365,101.55307230923763,S09,A,,Z4,0,5.1133749545968765,No
41.745028032074885,35.85197656641037,1.904136589573007,29.344941180962714,-0.4100272885172401,121.46728176642611,S07,B,0.29979809110343714,Z3,0,5.762703162309832,No
46.78614158347007,28.073820082743126,1.6259589153620633,28.470692370375705,-0.6412220720836332,96.09945624729333,S09,C,0.7066379728726295,Z3,1,5.082425550056004,Yes
54.12931454275624,22.818791856158125,2.218780233448134,38.17536640578109,-0.27774919608980997,86.79982027463853,S02,C,,Z2,0,4.618028383044057,Yes
44.36275447196025,34.42437012314299,-0.1590452104000513,24.680842860412092,0.616641775990377,104.0377138038274,S08,C,0.12665988263921157,Z2,0,4.245973434026419,No
41.77779604433569,20.440892823797498,0.29562448874709507,19.57357550071235,-0.8430683962914766,96.76319310507671,S07,A,0.4150803667955715,Z2,0,3.39364010840406,Yes
52.436872114919126,8.894136882727704,-1.5166425494207911,38.56464470530679,0.3422515161223226,82.33357813012964,S06,B,0.5795275003552558,Z3,0,3.3581736836543197,No
52.44966571108723,40.30404805290374,1.4769344261182744,30.902396197241632,-1.3615217840146685,122.04676388181244,S05,B,0.4074526704007324,Z4,0,7.317086902535562,Yes
44.9305682462887,49.73807212060937,-1.167779551267935,28.066133315894273,-0.4490703971537648,90.66594665659005,S04,B,0.4385903318149797,Z4,1,4.116506553006151,Yes
45.289616943816775,11.43501802765109,0.2167755637626291,33.34752973651404,-0.26359144017438885,72.39600422806647,S07,A,0.7287132089857226,Z3,0,9.264371333612758,Yes
52.32049937357636,21.023086328972724,-1.097302527632844,26.23252341367364,1.339887738331252,119.92249080936,S03,B,0.5212987960580183,Z4,0,6.337880637591536,Yes
35.51915658502676,43.75559181070339,-0.5888668267386961,24.28894843921234,-0.21984184380215044,92.43552976281065,S08,B,0.3313403377430095,Z3,1,-0.3352594292128499,No
35.92536225623445,83.58574250687971,-0.8372624310497003,18.605743571426217,-1.7609947787607347,90.88264161076563,S02,B,,Z3,0,6.7665180324551315,Yes
42.81555778747564,33.42677309172542,-0.6078752606758179,25.028487894263524,-1.599111125489,73.51918619455039,S01,B,0.539535113390849,Z4,1,4.893680388554835,No
47.86552848288153,23.864659353159393,-0.5391227031489786,29.080711916650362,0.027223669077344793,126.11412229895487,S02,A,,Z1,0,2.2200965052323527,No
53.10907565598005,30.499082509428508,-0.5482687949250771,24.364336086353347,0.49101668463192694,80.65779119185468,S09,C,0.5856705827542897,Z1,0,7.608510399651925,Yes
64.75356216949552,61.47892226174423,0.8333339117803071,34.95795208759514,0.3003646861018023,100.87674221058475,S05,C,0.5783657415432203,Z2,0,4.128166133092944,Yes
58.576596232020194,24.762146081261257,-1.10486279306252,41.90132220127781,0.13405608464079224,113.68930483810661,S08,B,0.504024225916172,Z4,0,3.958135279436433,No
48.40061470036573,23.112268882953927,,33.471324763143414,0.9298076780045336,106.32575399504645,S03,B,0.6783401162139151,Z2,0,5.7503800338845865,No
49.80983792097311,26.649367453933042,,29.57270486594769,-0.4316729765897053,99.10518532011713,S07,B,0.36552128313469956,Z3,1,7.285660679112469,No
39.97470635362191,21.56350120228975,-0.513196364513396,25.200441104737614,0.7159284448214602,74.47501212568875,S02,A,0.5672999577641802,Z1,1,5.226830396396316,No
49.8148686400761,34.9948756999459,-0.7179188907476018,28.41770865586337,-1.305611908021134,87.85412746349074,S08,B,0.1866081257665294,Z4,1,5.083638695790678,No
47.11341361079862,68.79322775572456,-0.23052462518025083,35.05096509561908,-0.723958266350453,102.81700507063783,S07,A,0.5814180766797663,Z4,1,3.6062679710934935,Yes
53.227185603380896,38.29754032719295,,30.934548473057717,-1.4456331159454532,88.19238895019505,S05,B,0.8906119391079793,Z4,0,7.251513698064203,No
41.727690564476774,29.560556559830726,0.1941076309533577,26.195824799360306,-0.2198762405358338,103.05039189998152,S04,B,0.30102872950649173,Z1,1,5.246101573117559,No
55.193465142411725,29.040311863146695,-0.5312142946075985,38.84622980615736,-0.03700897381307403,110.22615113222713,S01,C,0.348039573602445,Z2,0,4.549113745165999,Yes
65.32738913002578,16.388242157463107,0.48387665118803974,35.30957605378593,0.09128119378121594,114.43754328700152,S05,B,0.35799691142168955,Z1,1,4.300986246082459,Yes
48.91239851543143,49.27413999503573,-1.1022921498364233,37.141385031743326,0.04950668230970817,81.60730963280974,S09,A,0.525999645160319,Z2,0,7.0536511911741115,No
54.01711722098941,31.97560477701099,0.681359510442948,24.757963283876762,-0.7420426646493824,132.9496908246843,S10,C,0.28739274542925636,Z3,1,4.475352807401745,No
56.90143991711113,30.532266391274295,0.4086073077017676,42.28907460583067,-0.15219267553057256,111.51219016831196,S04,A,0.5842494757381961,Z3,1,7.058795236270642,Yes
45.987795281141636,139.33741051949903,-0.3078084711388841,25.72929924892511,-1.1979573348845989,99.97428769496405,S09,C,0.6693679890938331,Z2,0,4.056850593286928,No
52.24092481810417,37.88058867669442,-0.838585798447231,30.13106115173609,1.0905831801058004,116.3430487461496,S02,A,,Z3,0,6.444610967565479,No
50.12592400781795,23.61055900547117,-0.8866809222834573,20.625503548776056,-0.2429008583184008,135.4811165799996,S04,C,0.14631691487238552,Z3,0,5.414192360684725,Yes
50.97676098548832,27.3342113791466,0.5348173363459102,28.312083004404528,-0.391108895234953,78.41919848414696,S09,A,0.6990335330317212,Z4,0,3.098490022832088,Yes
42.26990216144534,55.523178774224505,1.2289805024890619,20.16290864173278,1.2711522627552663,96.62106036262969,S04,A,,Z4,1,4.826047804746552,No
50.245101742589426,34.84716149721391,-0.6373077470287948,27.108829318686293,-0.9937972268393834,64.32352510190007,S05,B,0.6660322744692608,Z1,1,0.6187941671977253,Yes
54.979982912454496,17.335820495718266,0.45838670355148425,32.3014349185283,-0.9004696912255753,102.88977298972037,S08,C,0.5745684497311649,Z1,0,3.5119203179362968,Yes
64.51143607795042,50.081567216373216,-2.0870270186020687,43.49581971913478,-0.8769762598948522,105.48091362887712,S01,C,0.5440378628410265,Z1,0,1.8443871894807065,Yes
59.59270826085207,24.516225447327937,-0.5846177306571996,36.79364171351437,-0.05429710535958552,99.41256826835861,S01,B,0.7064778796252793,Z4,1,8.995000186359349,No
71.53182457511556,76.93677643339105,-0.031058932870901952,44.45747801207491,0.3453053037100779,90.18199643502535,S09,A,0.8847026975206909,Z1,0,1.8679387679667747,Yes
42.326524371119504,53.8402661982769,-0.9096834169818336,19.918317678443888,0.591740374494267,69.25728225717512,S09,A,0.30939190732703004,Z1,0,10.171581254435957,Yes
58.723206367206785,27.077554756874644,-0.936506374789596,30.83015337231042,2.057596253995975,105.60300525117653,S04,C,0.7156250791589543,Z4,1,6.028559065336965,No
51.83342005738352,58.93630961521264,-0.6677795564688862,40.09367712618667,-1.799545963360611,121.83151725872987,S02,A,0.48275658039850944,Z2,1,3.962265664093958,No
71.89802933217672,34.142228130052935,0.29219272832637316,39.462812425489794,0.4869884712995336,91.13472316399852,S09,C,0.47406538959427985,Z4,0,6.612720201241652,Yes
41.91701714644849,48.6060570502853,-0.1873290184063747,33.43125154815557,-0.44570445805778497,106.60089893534717,S04,C,0.19269386192359228,Z2,0,3.7109705616809,No
41.602781578192236,41.187292230995304,-2.238231233324972,23.74636295251101,-0.46913211911101876,76.47783529869923,S06,A,0.44304211809692096,Z4,1,2.1809022391847837,No
44.00607354555978,22.62690093434416,-2.120700152635066,26.415083808053385,-0.4958177026031021,106.85819595538771,S01,A,0.3005470084063169,Z1,1,5.1581405364176565,No
28.76104275690193,24.789063684757668,-0.6068651778571754,22.608451455290805,-0.7270157366463788,94.09926553383015,S09,A,0.40722911409881085,Z3,1,6.400145392652481,No
44.74244978319239,52.64032009925766,0.45768658605355206,33.204931979608716,1.3476198676827615,88.56373074095629,S05,B,0.28036272324437006,Z3,0,7.556821790523776,Yes
42.40867338446302,28.48424423517325,-2.7475048427252347,24.891141229282372,0.6738378616111222,88.59454538175804,S03,C,0.4102183225373987,Z2,1,5.995460219117984,No
51.50393786476208,27.614974820321738,-0.4997301761516306,28.961147451249552,0.018556782845899858,94.09582626950485,S04,A,0.41877792859531937,Z2,0,3.9413089526613376,No
53.41755975777159,21.546100293002173,-0.5262478565174211,31.770933612051888,1.0808126019896003,105.73649973538804,S01,B,0.5193509836877601,Z2,1,7.772552164161645,No
68.76170839215887,40.06966561199626,,42.94681267645591,-1.2100231722391006,80.31755198206723,S09,A,0.17705002754173377,Z3,0,7.32595165247208,No
59.5042383818605,83.7751323676239,-0.38502181171286365,40.15906146346508,-1.064564105064741,94.0432700264822,S08,C,0.2108963704509353,Z2,0,5.538035055543082,Yes
44.23096344337597,20.483305501451895,0.38298898474092846,26.55972736099634,-8.982135941902456,99.37792333001279,S04,B,0.5723828541461053,Z4,1,7.42155549364699,Yes
41.01585328651642,33.47834311183164,0.14125714008746323,27.703943462025617,-0.55953163209863,83.5144116320221,S02,C,0.3405123765859802,Z4,0,9.369620621969617,Yes
54.919191715065054,62.52079678394414,-2.1305664798072006,41.14331369039373,0.12935882136380233,126.94997802512526,S09,A,0.7149059580459862,Z3,0,3.912832119812534,No
36.797667929793576,31.949654721918197,0.7682072166317373,23.98514881920007,0.08228686234586727,87.19756779907988,S04,A,0.5450539444030094,Z4,1,3.200644635433993,Yes
68.31458765854353,40.591850031324824,0.21539650545628794,42.54701687515001,0.11947352884790437,89.95844629549764,S09,A,0.6213524300412815,Z2,1,3.85462161914407,No
61.79440120721287,20.530732550220954,0.5082686396745896,29.482086598877387,-1.1288454648528654,85.32538075266253,S10,B,0.782138464084179,Z3,1,2.3006999400683132,Yes
45.30824347895295,40.15464776602151,3.9262377064363267,14.031295403226453,0.6425237940912176,126.97720130707177,S03,B,0.4380578376386855,Z2,0,6.182429569233384,Yes
32.868654709091224,30.44083856519624,-2.0841129394985884,21.663071471605573,0.19170201459119837,108.29357842899222,S07,B,,Z4,0,1.7801935973126257,No
63.538723741654124,51.60293228264406,1.7246966497611085,37.649113088588116,0.5864434251727988,85.95111990634537,S07,B,0.6743405171197627,Z2,1,7.530028468143395,No
48.85460154747382,56.50469450044217,-0.28744751940035557,26.73884755391058,-1.5142097420720415,116.59347338289953,S10,A,0.6019027127859372,Z3,0,3.655636727653024,No
62.378163119734616,106.1978261189268,0.2873289044030093,38.64454889277249,0.2491926870382319,103.01048041433317,S04,A,0.46253393803573983,Z2,1,7.717415597688317,No
34.05572341205633,42.98429979379547,-0.04551224530124217,20.131415401249257,-0.9502121919340216,103.85880131667253,S02,A,0.7782915933911885,Z4,0,-0.11407659664089653,No
44.00624977046227,38.34439420153081,-0.4242363333980435,32.04265111544686,-0.3178586020410895,94.83284186871322,S09,B,0.45755113803201386,Z1,1,4.229624744592339,Yes
50.05243699718183,36.14262568609988,-0.5698329282387588,30.462016539603987,0.4274919189091067,88.75876019564541,S04,B,0.5065547275111563,Z3,0,2.4139791684874927,Yes
50.46980593764742,28.249483330382205,0.32950873557300914,26.54726713723761,0.07287488500473054,105.06649148581901,S08,A,0.5042445301668517,Z2,0,7.706709845176405,No
45.49934528520756,38.56394334010162,-1.5171736966716791,32.25043836592098,-0.6812319838234551,91.82369155006614,S02,A,0.3130812210203058,Z3,1,8.358049597007657,No
56.228499323474985,28.993433271671567,0.7505791675217656,32.65144421935398,0.005018524947534628,127.25133444362658,S08,B,0.5155170778972782,Z2,0,0.3118422053012466,Yes
39.32379570617405,35.723453694896016,-0.41619440488525394,26.226960842065964,-1.2252282521949145,80.96063342135344,S10,C,0.7793520354796983,Z1,1,6.731723116667574,No
48.576205149787064,59.91452067527288,-1.1300693390403578,26.758669558908235,0.920213916718637,123.04235159282418,S05,A,0.5889936630752352,Z4,1,7.137374707317814,No
51.20295631711899,21.053269013494607,-0.4500128579958137,27.47263936278421,-0.16422721559700101,98.330217268033,S07,A,0.5062126852797862,Z2,1,5.651369050421653,No
55.14438834058749,55.30953697435521,,33.507474155280974,0.8948399554042608,104.48628601031659,S07,A,0.4676465437668662,Z2,1,6.176326618824044,Yes
57.1161487808889,59.90151400250726,-0.5353350870162231,34.333832486251765,-0.42122534967683445,112.49736649944151,S09,B,0.5661734056812703,Z1,0,6.032110029551129,No
38.75357908162131,31.40192393504903,0.35845361820962024,25.65128262580695,-0.4188607907252664,90.54626057493346,S03,A,0.649953325697837,Z3,0,6.739016964000239,Yes
34.65885829264378,12.74533465773573,-0.7309562757154733,19.452086209037553,-0.6113494293102772,112.96372577047954,S10,A,0.6218477661779506,Z4,0,2.81506591904732,No
62.77676821898509,25.19083167273778,0.7579218499236196,28.484262012539062,0.7009391453544603,59.38684216928234,S04,A,0.4336270276356042,Z2,0,7.400988688880034,Yes
53.323140119795916,59.361599601014895,0.6855077387902041,29.830014653935606,-0.5675449258627807,89.20015700167092,S10,A,0.5649563188220229,Z2,0,5.418692671790859,Yes
42.51513463443446,32.77642057518366,1.8486088332964115,29.478173116379754,0.5156763459321412,86.13905788988401,S04,A,0.5959879482296557,Z4,0,5.298667679539602,No
65.51151975522524,21.12197558600271,-0.1755639454992155,37.82003145691961,-0.3059619181354322,81.19740981442358,S10,C,0.2985610024946043,Z1,0,6.133249898482141,Yes
51.156746342928585,26.386467537299264,0.6686548047579066,29.46213079318441,-1.580770639913296,96.77567742881573,S05,C,0.5336461082367389,Z3,0,2.458462422340919,Yes
61.792971840638266,48.34094924506371,,42.007665633912644,-0.4562512542291729,105.78624952272543,S06,A,0.0677392227395276,Z4,0,1.8931156305011871,No
50.67518481410109,42.35261242306711,1.2958717818630143,26.84524475216604,-0.9432865714902786,110.53989997748958,S03,A,0.596506741964237,Z3,1,4.757935675394248,Yes
70.60747924881987,29.73963165280115,-0.7188323876087304,34.650471458077426,0.027122178945870008,103.61315135800612,S04,A,,Z1,0,8.087077862761596,Yes
67.55340842443204,28.076390141618656,0.7450053128772811,39.72888945703175,-0.9523261885395922,90.0145980265968,S03,A,0.6495092251572919,Z1,0,2.629234742599029,Yes
47.51035851520926,27.763128653108993,-0.19469729611668168,26.08534535288187,0.7407800805716934,105.53524656737751,S02,B,0.4209906295660865,Z4,1,5.350308881332948,No
59.71570950954356,21.86561730381628,-0.06418817710849775,30.99819410695986,-0.07286068828242179,101.86428542276276,S10,B,0.561809367004807,Z2,0,3.5666321841278448,No
56.45375949585147,68.50584432632604,0.09175248444837286,32.995363418017426,-0.14207679580699117,114.04084251904024,S09,B,0.7847907691082334,Z1,1,3.2980431414940923,Yes
63.68631557532349,28.64433776373847,,40.66931758142801,0.5247137102300661,111.65405054397274,S01,C,,Z1,1,6.001496731953684,No
40.35076539419896,57.266816332690176,-0.11622904312195817,24.164016428680295,0.77112554726069,100.45714620880943,S02,A,0.4941654601546879,Z4,0,6.518750998778904,No
56.86051459998439,65.66671810307318,0.21471318317052634,35.651214123421816,-0.016079001415721317,86.54120490758115,S08,B,0.5278639261459119,Z4,1,3.424897062073557,No
60.58424486849588,51.895905977809605,1.5781180575621845,45.417585413674644,-0.6169602396394325,90.20574766251879,S07,A,0.7221822289468867,Z4,1,7.7745005119335655,Yes
32.41260513576886,27.269554477815912,0.9854496856152184,17.733168773673494,-1.4191756928897037,91.7531596054295,S01,A,0.19983959694756503,Z1,0,5.845007252985075,Yes
38.16741487334225,39.71299803980301,0.8691545924968965,24.292192097228696,-0.548839805628144,95.27100499125616,S05,C,0.4353848514645951,Z3,1,4.5166440709734585,No
29.607678222398995,32.75684595808176,-0.4555395260238707,15.218540120443723,-0.4937697973183693,104.0207564138463,S10,C,0.7671140911073513,Z1,0,5.695036071810537,No
47.305931655554424,22.050475420293044,-0.8892408282283243,24.15176039389779,0.08564596239383741,110.72761585192087,S06,B,0.6950401083369533,Z4,0,9.072695029312435,No
57.17542255795962,38.319606213136744,0.9553005582377528,31.380715267686924,-0.27611750491042175,99.23321960476933,S05,B,0.5738527555299809,Z2,0,6.507061502201365,Yes
65.02357052096028,19.480853160159132,0.8760467925297942,36.620349454967716,0.5503463776411425,100.2418718185071,S04,C,0.1988335189338759,Z2,0,3.6026061294823837,Yes
50.74094780419775,56.51215370302776,1.472670675750982,32.24194767025428,-0.4903866170165516,102.14959457500005,S01,C,0.49001795339176757,Z4,0,4.962585009445956,No
66.28615545571292,26.86762999824446,,51.51707220693154,-0.045632933482353415,92.2614203030149,S07,A,0.38201692075001337,Z2,1,5.262537742343011,No
36.198985417851084,36.25298943753447,-0.22954865536034708,18.13917406933145,0.9471899545575115,86.11911613535565,S09,A,0.5662077805634427,Z1,0,6.330713575289908,Yes
32.96617560644845,37.61788274288868,-1.6394841625254342,17.696578835791758,0.2734601711639732,73.66843154033936,S06,B,0.3381306630410239,Z3,0,5.479095441738463,Yes
49.44452301103381,29.473535583081592,-0.39247110606087293,29.351098741064042,-0.04803003335085161,89.57275962884691,S03,B,0.2948553210050785,Z1,0,8.79064781790434,No
53.840654489393074,43.12109026258532,0.9965705105794472,34.283386937184574,-0.48155555354814167,107.09718179901681,S10,C,0.08702694446327164,Z4,1,4.546627142597661,Yes
49.67305251905907,26.743550849044528,-0.46649537922819795,31.121585571209366,-0.5065851173719816,89.45632842940648,S04,B,0.7443609369953403,Z1,1,1.5401886051464144,No
29.325578999601234,49.012912502567005,,24.015826369501326,-0.6804906023615582,96.4328944386109,S10,A,0.4200458977113885,Z2,1,5.429057138994502,No
49.10879960487212,18.071012658250865,-0.19050310599781134,17.333319410247228,-0.4328054926263195,106.99646931118475,S05,C,0.531429156740507,Z1,1,4.117749601607785,No
36.95530499495147,35.05333682472665,,10.238533645992517,0.6045326709954517,107.81034244634003,S01,A,0.4995523767051638,Z3,1,1.9919380197023107,Yes
56.69672548830039,458.5183897932084,-1.1476913898156673,31.538644432929484,-0.177510617033815,83.80700721750941,S05,C,0.28651321340790015,Z2,1,3.5929520366657726,Yes
53.66598246096848,21.11219644229912,0.08520944963390106,37.686090414299635,-1.079818455504985,114.95589034680462,S01,C,0.24818701771036134,Z3,1,4.28322406364536,No
40.60120213672645,24.410534068789318,-2.9911359709007233,16.532481124007887,1.414535434447827,116.91025134033228,S09,A,0.2989369748005529,Z3,0,7.279608432500972,No
44.861330826633065,41.73159569152512,-0.18689615816198485,11.878636797511051,0.25597215291613046,83.0522521417216,S07,B,0.3553663122341214,Z3,0,2.0335033642042504,No
39.40786478111048,35.902674878637754,-1.6304732437151401,26.50061589976233,-1.1255547204105356,87.6424469553827,S03,B,0.573321249402761,Z1,1,5.699570535150568,Yes
49.37320902726828,38.77530382698743,1.205994516546816,30.84221153487454,-0.3534791417926591,117.86636024719287,S09,B,0.3408564672958777,Z1,0,9.440961243042379,No
59.551423205012384,41.26993251543198,0.7774073527645112,30.279811889010283,0.08870910626273429,97.79719718117049,S02,B,,Z1,0,4.650276728646637,No
40.14273953664456,44.06318651144912,,19.157945718382088,1.3636736746379017,66.70333078822225,S07,A,0.7054302071786303,Z1,0,4.591519020669656,No
55.040465155178445,54.56348733267417,1.52100622715938,28.1755604949337,-7.394822662147048,79.0047774290097,S09,C,0.6616719099331416,Z2,1,6.439553038955397,Yes
44.69742381627559,39.8219550898086,,27.37113087713505,0.7808325754847574,96.25945562241279,S06,A,0.47606821950537,Z1,0,6.044363191827214,No
42.07127167737656,29.70852540888479,1.7473631979155582,22.1111866255109,1.1195891415778745,82.55436024573098,S10,B,,Z2,1,7.83512444780804,Yes
48.929696400454425,44.82016570739618,0.9321915642603847,31.82813743515025,-0.5029234440596562,93.79864344045338,S05,B,0.4563988737757752,Z3,1,4.665777744202646,Yes
39.64757677580626,77.86268843702263,-0.23655528721894603,9.515412750961799,-0.22201089508818678,100.48594320525368,S07,A,0.4937477171691508,Z2,1,6.404385823299259,Yes
44.46350694652818,31.19677780894496,,22.39384484227791,-0.8290473978990163,121.93381906052093,S06,C,0.5339949079498538,Z4,1,6.436201577748041,No
38.021221074111516,21.358756858677307,-1.1062935124116342,17.182462839911658,-0.16276891286424391,95.64319125658317,S05,A,0.6403646081086688,Z1,1,4.328888213697395,No
69.6472513291639,54.499215178942606,-0.8245141615276735,40.506647405635874,-0.029271979474344935,116.08812699359139,S02,A,0.6273816158005971,Z4,0,4.772039620035942,Yes
50.35263551971729,31.36926137124978,-0.6085897232397004,27.52134251937968,0.5277199984658963,121.43140243055156,S08,A,0.40497494431107933,Z2,0,4.977601657080459,No
43.00274492007414,12.457199193877436,-0.5289777080640152,29.790865851523318,0.8721467768163574,121.51464504028114,S07,C,0.39340125611480925,Z1,0,2.524600370719168,No
52.13979910734222,48.48913512069799,-1.0565576427602528,21.987195606105043,-0.5984768516973177,104.27131890078353,S06,A,0.6279805914304168,Z4,1,4.22264321309272,No
48.8767195030917,26.026163390860404,1.223083067095325,29.55348908350878,-1.5738600513807957,70.55066278241539,S05,A,0.6430473167782466,Z1,1,7.9923290535337586,Yes
47.79030400466777,31.79344139146342,,31.46586451885919,-0.016995823420993702,106.91237298105798,S05,B,0.42132977503542546,Z2,1,7.075433231342235,No
56.14166700043425,38.451247830577,0.35250496835687956,42.96823738307033,0.23483002397491243,115.7259983172031,S09,A,0.1825623860643092,Z4,0,3.8401281685690187,Yes
57.57507710047305,161.44340611392565,-0.5703513664136806,32.13621640481646,0.19953415014803333,98.78399341846874,S01,B,0.4585367807983511,Z2,0,4.968515702934734,Yes
44.69498852389472,45.57016917605793,-1.8206033005485172,28.439286136099415,-0.2613385980072352,126.16875805112872,S09,B,0.6247051597651717,Z4,0,6.942779778855085,No
44.2418175935532,27.222154167706226,0.2700573583914221,17.525776593320096,0.0998016797311476,112.89750342201187,S06,B,0.8610833692839561,Z3,0,5.88681137508444,No
47.24948302848356,170.82873915526713,-1.9122549754197768,16.389908795525017,1.212355846681798,108.52410065729177,S04,C,0.26040840753186756,Z3,0,6.599821904981608,Yes
26.98078835264415,98.31136817879242,-0.06863404608546861,20.41234489049499,0.30538733517000743,116.29571066808757,S10,B,0.41468574943388525,Z3,0,6.068256237589348,Yes
34.84808937801448,46.1762093535889,-1.3683150388328105,20.881052158568334,-0.29869474000246754,105.00054776891317,S07,A,0.4221192876949247,Z3,1,5.430822805460247,No
63.66874267444525,43.68109360229758,1.987275999230808,44.093809053659264,-0.40015825367679664,62.6078425090697,S09,A,,Z3,0,4.668214634307233,Yes
66.44967713501283,21.73779790142607,0.9113627221747217,33.00279183615895,-0.13588188614218452,92.51291572794452,S05,B,0.4930116999082734,Z2,0,2.6097828794795883,No
47.50963960443622,53.98422921197312,0.10575379127148042,31.10529446030549,1.309391969464512,117.9575204087178,S05,B,0.31853468812554686,Z3,1,6.384469770936516,No
55.765569630557664,26.018724442770903,1.2637066776546686,42.803430981053864,-0.14664056762095784,87.88612989852555,S08,A,,Z2,0,4.5564959639851805,Yes
53.112501545435364,47.63777358421223,-0.8463159774657358,33.96602896904755,-0.01583547561656638,96.64791242144591,S07,B,,Z3,0,1.7042262122863114,Yes
80.78880808455239,39.06704571501881,,49.85619237868668,-0.3858508567490424,84.32745529145393,S08,C,0.2551225453284091,Z1,0,3.9086820135771356,Yes
61.195749114345766,75.73062639814154,0.1998104337187135,36.760229872729205,0.8791866859535719,126.75883892802653,S10,B,0.32144533854476987,Z3,0,6.704579378905624,No
48.72082408519233,29.947334070625473,0.26402008133367,21.378087165485837,1.5678698037957401,125.22238686127022,S02,C,,Z1,0,1.167671237468109,Yes
40.44459559399574,28.29846157167972,1.2723535001067678,31.044622034949185,0.3604904395451107,86.74196657288905,S09,C,0.5768418443298925,Z2,0,2.940950969608412,Yes
33.93553679742428,32.82732268600387,0.7324921027798023,17.307033879429238,0.0662183230283406,102.20947000583627,S03,C,0.5215520110905086,Z3,0,5.274266802638433,No
52.03463635867223,28.892125898203712,0.28872366282502326,33.74319809711842,0.029426266539387826,89.79258928353929,S06,B,0.45002125283759076,Z4,0,7.81143728678853,Yes
42.436492547156966,47.46411044494453,,17.64672399543791,-1.9074454310285966,109.22416958547068,S06,C,0.5584297684237598,Z2,0,6.9999521378676395,Yes
35.77746290402326,16.00114410432358,-0.9600462952794637,15.569179419875052,0.596120691427854,107.64524615863493,S02,C,0.5560471892004989,Z3,1,8.003269237259946,No
43.534271157574736,20.61137095028423,-0.12270893359572414,33.29599969065602,0.10733313279667483,112.17558357419898,S07,B,0.5584337656414652,Z2,0,5.415563697452434,No
39.18451996385605,20.480816863508025,0.09337237427665124,21.77420053352441,0.34267364052857996,104.97877671561831,S09,C,0.5229690180555506,Z4,1,4.581639131065933,No
66.87141635072564,50.786898429396956,-1.1302037246739238,47.38922719064811,-0.5691697552669639,144.03109309582703,S10,B,0.6737596676611098,Z3,0,6.686613348865911,No
58.816397569494505,71.50561782996404,2.411676675578421,34.89868524640411,-0.3075655031816733,84.58114352483892,S01,A,,Z4,0,3.201265440325488,Yes
49.92027358683383,31.594967502433473,1.5163940552535728,20.74267528731101,-0.32881994920253843,74.3409496834523,S08,C,0.3044122328894723,Z3,1,3.0452334995307275,Yes
64.79944138890026,30.69286522732008,0.6021183203924835,43.34000283199876,0.8172983872584312,94.10364698947808,S02,B,0.37751542181982634,Z1,0,2.689820449663962,No
50.77368307647618,34.17599419224049,0.07203686128374476,27.51474825710767,-0.3030078692824747,76.48017601659599,S01,A,0.1041962613020575,Z2,0,7.177769241930122,No
41.38715798671736,55.85981430248938,-0.21220896990115168,28.325738859615633,1.6661282576878382,77.61306594991011,S08,C,0.9053634232084785,Z4,1,3.330838845045681,Yes
65.23124077269657,21.817035064405584,-0.9519184600222356,39.26479880131835,0.34468993521202995,84.9802801870305,S02,C,0.6725509183905374,Z2,0,7.0012068170325366,No
