trip_id,timestamp,hour,day_of_week,temp_c,wind_kph,precip_mm,is_holiday,demand,condition_Cloudy,condition_Fog,condition_Rain,condition_Windy,user_type_member,bike_type_e-bike
224,2025-07-13 19:00:00,19,6,4.207809614452399,18.848108963945116,0.7348454316859503,1,0.0,False,False,False,False,True,False
225,2025-07-01 16:00:00,16,1,10.852410501763108,7.958535324766728,0.1479295195812897,0,76.0,True,False,False,False,True,False
226,2025-07-06 22:00:00,22,6,12.159156131585489,13.067292728106572,0.2467517241625951,1,91.0,False,True,False,False,False,False
227,2025-07-12 23:00:00,23,5,15.496493280641577,14.38472241135662,3.1359529746973505,1,67.0,False,False,False,False,False,False
228,2025-07-16 01:00:00,1,2,13.317787067605952,44.01352957182301,0.7005492711975914,0,47.0,False,False,False,True,False,False
229,2025-07-25 09:00:00,9,4,19.25812247176726,31.833606170188403,1.3891927570565703,0,86.0,False,False,False,False,False,False
230,2025-07-27 09:00:00,9,6,14.004143483908669,14.68934249456737,4.046695077343868,1,97.0,False,False,True,False,True,True
231,2025-07-14 15:00:00,15,0,11.51747896186632,16.136103382229486,0.1777389839052395,0,62.0,False,False,False,False,True,False
232,2025-07-22 21:00:00,21,1,11.549464034483927,27.10418002649677,0.5434083173825673,0,52.0,False,True,False,False,True,False
233,2025-07-20 04:00:00,4,6,21.97289640430625,29.559800850714502,2.243953717929887,1,85.0,False,False,False,False,True,True
234,2025-07-10 15:00:00,15,3,5.427709520875445,68.99574267486942,0.1323568171745218,0,1.0,False,False,False,True,False,False
235,2025-07-29 13:00:00,13,1,19.600325218010227,18.888848266619867,1.2276103030836472,0,67.0,True,False,False,False,True,True
236,2025-07-10 10:00:00,10,3,15.608095349431988,22.00042428415944,2.142972648368135,0,85.0,False,False,False,False,False,True
237,2025-07-18 20:00:00,20,4,11.60494608613782,19.909161122166857,0.8454746690277493,0,58.0,False,False,False,False,True,True
238,2025-07-06 23:00:00,23,6,2.0516067319265403,20.275706896024648,2.355336377615409,1,1.0,True,False,False,False,False,False
239,2025-07-08 06:00:00,6,1,19.67690685899563,12.04811015759528,1.6152443698752463,0,75.0,False,True,False,False,False,False
240,2025-07-21 15:00:00,15,0,12.506386702606472,14.987576593443098,0.852799892517354,0,48.0,False,False,False,False,True,False
241,2025-07-14 18:00:00,18,0,3.69011228498592,23.47139103008661,3.863141501515271,0,1.0,False,False,False,False,True,False
242,2025-07-22 08:00:00,8,1,16.95089800955008,14.236794524078077,0.8432186478747515,0,88.0,False,False,False,False,True,False
243,2025-07-10 05:00:00,5,3,14.004143483908669,11.501645651003948,1.6729740131447832,0,60.0,False,True,False,False,False,False
244,2025-07-18 03:00:00,3,4,24.5024036704575,12.880071123289538,3.4665517562511363,0,41.0,False,False,False,False,False,True
245,2025-07-26 07:00:00,7,5,21.603447847545716,43.98104144134904,0.1068721966727488,1,105.0,False,False,False,True,True,False
246,2025-07-03 02:00:00,2,3,20.989404324685047,34.48779451842855,0.2642350679871008,0,49.0,False,False,False,False,True,False
247,2025-07-26 10:00:00,10,5,9.458960340747636,16.32879122890718,2.970687042806402,1,33.0,False,True,False,False,False,False
248,2025-07-15 09:00:00,9,1,10.439561992600996,11.928074504390846,3.3638434894133944,0,70.0,False,False,False,False,True,False
249,2025-07-15 07:00:00,7,1,18.225593894788357,16.74930747852356,0.4635461938356547,0,113.0,False,False,False,False,True,False
250,2025-07-17 05:00:00,5,3,23.48387424447442,27.486451043291037,3.919980182001627,0,40.0,False,False,False,False,False,False
251,2025-07-05 18:00:00,18,5,8.252381200825027,6.804764530758074,0.6840137056044752,1,60.0,False,True,False,False,True,False
252,2025-07-25 03:00:00,3,4,21.99578391584511,20.88130039423795,0.1457439022806751,0,80.0,False,False,False,False,True,False
253,2025-07-11 13:00:00,13,4,14.004143483908669,12.216501964116125,0.4645457133502185,0,33.0,True,False,False,False,True,False
254,2025-07-01 20:00:00,20,1,5.248828311622222,23.697482980083816,0.5088768004027037,0,1.0,False,False,False,False,True,True
255,2025-07-23 13:00:00,13,2,14.405250669184,7.769112521082935,0.8233294882288789,0,76.0,False,False,False,False,True,True
256,2025-07-27 11:00:00,11,6,19.950728741570565,7.447884313637517,0.290461992125866,1,105.0,False,True,False,False,False,False
257,2025-07-25 22:00:00,22,4,14.620391689696698,28.62472696601088,0.2058756406763721,0,68.0,False,False,False,False,True,True
258,2025-07-11 04:00:00,4,4,19.116058043195174,16.55633319036867,0.3631875846270662,0,83.0,False,False,False,False,True,False
259,2025-07-07 14:00:00,14,0,11.029527855676625,45.0139979063832,2.583490503706825,0,27.0,False,False,False,True,True,False
260,2025-07-06 12:00:00,12,6,9.042897750167628,28.508732750837275,0.0820462668405335,1,45.0,True,False,False,False,False,False
261,2025-07-07 05:00:00,5,0,21.652757802357453,16.244421837748227,0.9448391271033336,0,77.0,False,False,False,False,False,False
262,2025-07-20 14:00:00,14,6,11.65477935803161,18.848108963945116,0.5268973658923968,1,47.0,False,False,False,False,True,True
263,2025-07-27 21:00:00,21,6,10.05648761702126,30.4939324960148,0.6900678118807122,1,52.0,False,False,False,False,True,False
264,2025-07-21 20:00:00,20,0,14.627086529733113,10.410923368165612,1.5346337274001864,0,68.0,False,False,False,False,True,True
265,2025-07-26 02:00:00,2,5,24.064168082231376,14.496335770197549,4.110815570834549,1,73.0,False,False,True,False,True,False
266,2025-07-10 08:00:00,8,3,23.84063942420662,12.513831554867288,3.577054289031313,0,74.0,False,False,False,False,True,False
267,2025-07-22 18:00:00,18,1,0.0735849004921878,38.47734932608132,1.6603179842673823,0,0.0,False,False,False,False,False,False
268,2025-07-07 11:00:00,11,0,10.876921382617104,11.33687769172906,0.2863819003001858,0,51.0,False,True,False,False,True,False
269,2025-07-23 22:00:00,22,2,6.121831626235787,27.498219221745444,0.2694967129163392,0,3.0,True,False,False,False,True,True
270,2025-07-18 21:00:00,21,4,14.679626288349956,14.18404316994905,0.3867709386208872,0,89.0,False,False,False,False,True,True
271,2025-07-17 07:00:00,7,3,21.47118139788052,15.713588159920274,-1.6575472010021115,0,96.0,False,True,False,False,True,True
272,2025-07-05 16:00:00,16,5,1.9220783336951448,28.710183076007063,0.5264993717168418,1,3.0,True,False,False,False,False,False
273,2025-07-20 16:00:00,16,6,12.542512908387936,38.11606280528597,0.3634503906786449,1,80.0,False,True,False,False,False,True
274,2025-07-26 21:00:00,21,5,7.619763181344332,18.42087697189012,0.6730374619384834,1,21.0,False,False,False,False,False,False
275,2025-07-16 05:00:00,5,2,20.71484231049449,19.34181213012713,0.0180168279130861,0,74.0,True,False,False,False,True,False
276,2025-07-18 17:00:00,17,4,10.09168308229237,11.873705406531649,1.1205971979911655,0,74.0,False,False,False,False,True,True
277,2025-07-25 00:00:00,0,4,11.78211877162871,29.72664108374582,0.756900725909147,0,47.0,False,False,False,False,True,True
278,2025-07-21 14:00:00,14,0,17.145711967343335,16.87359790967454,3.056966927750094,0,71.0,False,True,False,False,False,False
279,2025-07-19 10:00:00,10,5,25.7030463056843,23.77287794955152,0.5418012530550056,1,59.0,False,False,False,False,False,True
280,2025-07-08 11:00:00,11,1,18.78388378279244,26.918337744046543,0.0348335952690106,0,104.0,False,True,False,False,True,False
281,2025-07-22 12:00:00,12,1,17.141805879178513,7.137364218950383,1.5409762266140077,0,79.0,True,False,False,False,True,False
282,2025-07-03 11:00:00,11,3,23.269777879837307,20.606090036133008,1.1225658665658764,0,70.0,False,False,False,False,True,True
283,2025-07-15 00:00:00,0,1,12.888505773229378,36.66618318120496,0.8454746690277493,0,50.0,False,False,False,False,True,False
284,2025-07-21 21:00:00,21,0,4.2980701938127,22.156307886839315,3.13490929354715,0,0.0,False,True,False,False,False,False
285,2025-07-04 17:00:00,17,4,11.910711890617938,23.519562783524183,0.8841788441287551,0,81.0,False,False,False,False,False,False
286,2025-07-15 20:00:00,20,1,11.302110073446364,29.039541365152253,0.3650773746650268,0,50.0,False,True,False,False,True,True
287,2025-07-25 13:00:00,13,4,11.560621522240131,13.48660406167918,2.811654429870855,0,47.0,True,False,False,False,False,False
288,2025-07-02 21:00:00,21,2,13.968807009683731,16.255810222821616,0.7495868623594322,0,79.0,False,True,False,False,False,False
289,2025-07-22 03:00:00,3,1,8.458457293938917,24.40424795215591,1.5747338467402814,0,25.0,True,False,False,False,False,True
290,2025-07-15 04:00:00,4,1,17.00468879255807,16.633013059862193,0.7563606106391897,0,86.0,False,False,False,False,True,False
291,2025-07-02 11:00:00,11,2,14.81832389549868,27.93349984640247,0.5615087283947348,0,67.0,False,False,False,False,True,False
292,2025-07-02 01:00:00,1,2,14.14366789922392,6.387255937278368,0.0323751950783179,0,74.0,False,False,False,False,True,False
293,2025-07-13 11:00:00,11,6,10.682441369108687,25.387991897029423,1.931982895207284,1,49.0,False,False,False,False,False,True
294,2025-07-01 07:00:00,7,1,17.77653736648835,31.925235544212537,1.4511575218941912,0,77.0,False,True,False,False,True,True
295,2025-07-06 19:00:00,19,6,11.83659496079989,12.889454998333276,0.1436983268236422,1,117.0,False,False,False,False,True,True
296,2025-07-16 07:00:00,7,2,20.851462899125213,52.26430413491183,0.8300886226182445,0,72.0,False,False,False,True,False,False
297,2025-07-04 15:00:00,15,4,10.92307912416407,31.33564102135621,1.2837711158669185,0,46.0,False,True,False,False,True,True
298,2025-07-29 09:00:00,9,1,23.51086227076445,15.85570684283538,0.7887436879528785,0,87.0,True,False,False,False,True,False
299,2025-07-25 19:00:00,19,4,7.867481826639779,10.732747919206496,2.9789338173257938,0,38.0,False,False,False,False,True,False
300,2025-07-02 07:00:00,7,2,26.84042852204416,20.79870054080928,1.529479231471466,0,57.0,True,False,False,False,False,True
301,2025-07-26 15:00:00,15,5,18.660201846011,20.29704286146973,0.1176180480556012,1,104.0,False,False,False,False,False,False
302,2025-07-27 11:00:00,11,6,14.829630404246393,20.13116658863552,2.397831639381739,1,87.0,False,True,False,False,True,False
303,2025-07-21 03:00:00,3,0,20.021388833582343,18.084945792803637,0.8628817790884816,0,90.0,False,False,False,False,False,False
304,2025-07-20 04:00:00,4,6,20.716159477334063,17.01170336001237,2.67990788522696,1,71.0,False,False,False,False,False,True
305,2025-07-19 16:00:00,16,5,7.305691951239452,18.48734068053978,2.195606054091217,1,44.0,True,False,False,False,True,True
306,2025-07-18 11:00:00,11,4,20.18875911319077,5.323451908036664,3.038862340540809,0,62.0,False,True,False,False,True,False
307,2025-07-25 23:00:00,23,4,14.004143483908669,34.88381757278755,3.572790996398513,0,31.0,True,False,False,False,True,False
308,2025-07-18 03:00:00,3,4,24.11160151810828,15.509811177561094,0.8454746690277493,0,55.0,False,False,False,False,True,True
309,2025-07-07 06:00:00,6,0,20.95822777706549,30.10630885316196,1.58028198730346,0,69.0,False,False,False,False,False,False
310,2025-07-13 04:00:00,4,6,18.994338645690583,41.188789192437525,0.8095468234028558,1,59.0,False,False,False,True,False,False
311,2025-07-19 13:00:00,13,5,11.888356867493812,12.214112181458448,5.359758255162352,1,49.0,False,False,True,False,True,False
312,2025-07-20 14:00:00,14,6,7.857834718764876,30.811435189159184,0.7925516017872832,1,31.0,False,False,False,False,True,True
313,2025-07-07 20:00:00,20,0,14.004143483908669,18.491859102912613,1.4450312844871729,0,30.0,False,False,False,False,True,False
314,2025-07-01 18:00:00,18,1,8.493466234726041,35.870989232199605,2.087865401903486,0,41.0,False,True,False,False,True,False
315,2025-07-26 08:00:00,8,5,12.295425125458706,31.74300676292109,0.3257097356983242,1,86.0,False,False,False,False,True,True
316,2025-07-20 17:00:00,17,6,6.641471357197795,23.98915074068514,1.3604809588865727,1,51.0,False,True,False,False,True,False
317,2025-07-17 22:00:00,22,3,9.155331319267964,15.632001690144206,0.8716343868126142,0,26.0,False,False,False,False,False,True
318,2025-07-05 02:00:00,2,5,13.627190447718156,20.107474871119283,2.053421795476419,1,66.0,False,False,False,False,False,False
319,2025-07-24 04:00:00,4,3,12.419377426719526,9.176071727423844,0.8454746690277493,0,63.0,False,False,False,False,True,False
320,2025-07-16 00:00:00,0,2,10.665222849280775,17.226486517645665,1.9137584347343808,0,43.0,False,True,False,False,True,True
321,2025-07-22 21:00:00,21,1,13.940576622148155,27.966894657371707,0.8454746690277493,0,68.0,False,False,False,False,True,False
322,2025-07-27 00:00:00,0,6,18.583305304423597,8.843713769778983,0.6563281553554228,1,105.0,True,False,False,False,True,False
323,2025-07-08 03:00:00,3,1,30.399228864800104,13.968466040780946,0.1391636634533016,0,3.0,False,True,False,False,True,False
324,2025-07-01 20:00:00,20,1,6.844397289384251,43.23367768318957,0.3160260768186358,0,1.0,False,False,False,True,True,True
325,2025-07-27 07:00:00,7,6,21.375806835713064,16.111879983701936,0.1911550612066306,1,103.0,False,False,False,False,False,False
326,2025-07-27 22:00:00,22,6,13.318812456405784,19.17345477064472,1.9824907250904675,1,66.0,False,False,False,False,True,False
327,2025-07-21 06:00:00,6,0,14.004143483908669,10.461871931729409,0.9364119942521688,0,83.0,False,False,False,False,True,False
328,2025-07-28 00:00:00,0,0,14.004143483908669,30.22938826896132,1.6023038180179925,0,28.0,True,False,False,False,True,False
329,2025-07-02 19:00:00,19,2,-1.8496185461271395,27.99882834210353,1.6350856031148475,0,1.0,False,False,False,False,True,True
330,2025-07-03 20:00:00,20,3,8.56434364761632,18.848108963945116,0.3951922789667993,0,42.0,True,False,False,False,True,False
331,2025-07-19 19:00:00,19,5,4.787385465851263,6.186579096396482,1.120818493447615,1,16.0,False,False,False,False,True,False
332,2025-07-23 04:00:00,4,2,14.303288966388124,22.5857900889498,1.012204243534606,0,85.0,False,False,False,False,False,False
333,2025-07-03 19:00:00,19,3,6.141060786804093,8.833264729497598,0.8081924037014608,0,17.0,False,False,False,False,False,True
334,2025-07-16 07:00:00,7,2,14.486986812411388,35.561839465158684,0.0826137720189056,0,100.0,False,False,False,False,True,True
335,2025-07-04 15:00:00,15,4,9.795354925571672,17.027217925632186,0.5341167317471568,0,42.0,False,True,False,False,True,False
336,2025-07-24 03:00:00,3,3,16.505568461339855,18.848108963945116,1.3481047402419528,0,89.0,False,True,False,False,True,False
337,2025-07-10 12:00:00,12,3,4.7094583057239205,220.0,0.2299707529126127,0,1.0,False,False,False,False,True,False
338,2025-07-18 01:00:00,1,4,12.835242072047324,10.76873731480611,0.067473031178319,0,81.0,False,False,False,False,True,False
339,2025-07-19 16:00:00,16,5,16.39911796661628,17.040034698496324,0.5652329029686829,1,123.0,False,True,False,False,True,False
340,2025-07-01 12:00:00,12,1,11.33244461432266,9.32851690906394,0.0929529446301338,0,60.0,True,False,False,False,False,True
341,2025-07-25 13:00:00,13,4,10.24194632992332,17.711670028289838,1.780472834999278,0,41.0,True,False,False,False,False,True
342,2025-07-11 07:00:00,7,4,12.718337191097964,30.01909603581059,2.162640145443478,0,82.0,False,False,False,False,False,True
343,2025-07-10 14:00:00,14,3,11.968720347158463,15.8351831522513,1.552832798908112,0,54.0,True,False,False,False,True,True
344,2025-07-24 17:00:00,17,3,12.709895711362208,23.706338463192203,0.4702400570939503,0,102.0,False,False,False,False,True,True
345,2025-07-12 01:00:00,1,5,20.102368688600656,20.168964565216186,2.493468466072621,1,75.0,False,True,False,False,False,True
346,2025-07-06 14:00:00,14,6,11.110382104290998,28.351855690135583,0.0475544608551881,1,63.0,False,False,False,False,False,False
347,2025-07-05 14:00:00,14,5,14.92696388913747,9.328731571364765,0.4807469191347669,1,99.0,False,True,False,False,True,True
348,2025-07-27 20:00:00,20,6,7.890485190315254,4.662273507192395,0.1929320167029263,1,34.0,False,False,False,False,True,False
349,2025-07-06 12:00:00,12,6,21.35143611519158,10.295079761452332,1.7755333915744975,1,99.0,False,False,False,False,True,False
350,2025-07-15 03:00:00,3,1,19.107955256477485,15.399507126970262,2.525129087751927,0,61.0,False,True,False,False,False,True
351,2025-07-26 12:00:00,12,5,14.879561476841875,8.733967963197589,1.2244219393726667,1,77.0,False,False,False,False,False,False
352,2025-07-08 03:00:00,3,1,20.323109822381376,19.694651718943742,1.7692598062395934,0,71.0,False,True,False,False,True,True
353,2025-07-27 07:00:00,7,6,13.256016886276877,14.526158819076674,0.4563161872035712,1,100.0,False,False,False,False,True,False
354,2025-07-24 18:00:00,18,3,5.175011640954695,19.071197749903884,0.8454746690277493,0,15.0,False,False,False,False,True,True
355,2025-07-21 19:00:00,19,0,6.511624407831885,41.66467720526847,0.6780520599372929,0,6.0,False,False,False,True,False,False
356,2025-07-10 14:00:00,14,3,12.84432990660056,21.19625155200608,0.2892472157036238,0,65.0,False,False,False,False,False,False
357,2025-07-23 04:00:00,4,2,17.31523000521097,6.945082120528814,2.284965302444762,0,68.0,False,False,False,False,True,False
358,2025-07-22 16:00:00,16,1,14.705212285864274,23.083097330096383,0.9284489684233472,0,107.0,False,False,False,False,True,True
359,2025-07-16 12:00:00,12,2,14.81517412571502,28.143920501487138,0.0429340892659535,0,67.0,False,False,False,False,True,False
360,2025-07-11 04:00:00,4,4,21.925518764116667,14.78159327241137,0.3777283706328118,0,73.0,True,False,False,False,True,False
361,2025-07-29 06:00:00,6,1,24.847893502970585,14.593089866012477,0.8454746690277493,0,50.0,False,False,False,False,True,True
362,2025-07-16 23:00:00,23,2,11.73964151042093,9.82157731012556,0.1966016759728743,0,70.0,False,False,False,False,True,True
363,2025-07-13 06:00:00,6,6,26.782743676256832,19.279206934006204,1.104265505857691,1,40.0,False,False,False,False,True,False
364,2025-07-18 12:00:00,12,4,9.029149253869656,9.130213345009338,0.0740780121527051,0,35.0,False,False,False,False,False,True
365,2025-07-10 23:00:00,23,3,16.99125423145035,7.602437248906408,0.0034176693384926,0,80.0,False,False,False,False,True,False
366,2025-07-10 09:00:00,9,3,19.433270269054372,10.672058468040088,2.3517639722808417,0,100.0,False,False,False,False,False,False
367,2025-07-11 13:00:00,13,4,11.221582496430951,33.53985055466114,0.411020867113713,0,40.0,False,False,False,False,True,False
368,2025-07-05 16:00:00,16,5,3.245720347042278,7.329765728392022,1.529606704586677,1,0.0,False,False,False,False,True,False
369,2025-07-05 21:00:00,21,5,11.132712563002803,14.501724709245064,1.4291212771033814,1,59.0,False,False,False,False,True,True
370,2025-07-23 11:00:00,11,2,17.860317039851882,12.761232591331645,0.6629194782946805,0,96.0,True,False,False,False,True,False
371,2025-07-07 20:00:00,20,0,15.110968898422572,9.037522394105036,0.9210804253756492,0,77.0,False,False,False,False,True,True
372,2025-07-30 09:00:00,9,2,21.3763139339178,30.649600501626487,0.6103641569016142,0,117.0,True,False,False,False,True,False
373,2025-07-04 04:00:00,4,4,16.784545112643556,25.524534926773896,0.161182983241972,0,84.0,False,False,False,False,True,False
374,2025-07-17 13:00:00,13,3,5.759924065377966,27.404407859673015,2.249635666940218,0,3.0,False,False,False,False,True,True
375,2025-07-25 19:00:00,19,4,10.398113659162096,10.348548602481056,1.279516416355592,0,53.0,False,False,False,False,True,False
376,2025-07-09 03:00:00,3,2,17.36013268815733,48.61938133191151,0.3213853356246422,0,50.0,False,False,False,True,True,False
377,2025-07-11 14:00:00,14,4,13.059154381665552,28.801410204986205,3.930202424330063,0,58.0,False,False,False,False,False,True
378,2025-07-10 06:00:00,6,3,21.287604913276997,15.602422033049583,0.2080577735460733,0,80.0,False,True,False,False,True,False
379,2025-07-10 13:00:00,13,3,12.514621493394428,35.936281123110234,1.3398445212421353,0,45.0,False,False,False,False,True,False
380,2025-07-02 09:00:00,9,2,13.181008864640328,20.69627730798929,0.1200717080215746,0,89.0,False,False,False,False,True,False
381,2025-07-14 15:00:00,15,0,7.874548925313786,14.28999506074384,1.7510432170962766,0,11.0,True,False,False,False,True,False
382,2025-07-01 22:00:00,22,1,11.882220688597505,12.18092133778292,0.2689567988236075,0,57.0,False,False,False,False,True,False
383,2025-07-21 00:00:00,0,0,11.721982983923604,12.4003472188686,0.1096267472883962,0,56.0,False,False,False,False,False,False
384,2025-07-06 21:00:00,21,6,11.810453637059467,17.50322840389473,0.4220612739368293,1,54.0,True,False,False,False,False,True
385,2025-07-13 11:00:00,11,6,20.04747172710491,8.672599796968207,0.0941897300702191,1,97.0,True,False,False,False,True,False
386,2025-07-18 01:00:00,1,4,10.686328590853991,14.462441310763335,1.9578615202675305,0,49.0,False,False,False,False,False,True
387,2025-07-09 05:00:00,5,2,21.32112840178205,15.156196717436618,1.8586029016974577,0,67.0,False,False,False,False,False,True
388,2025-07-18 02:00:00,2,4,13.28102769487132,4.9815699947213945,2.72675953169253,0,59.0,False,False,False,False,True,False
389,2025-07-04 23:00:00,23,4,16.129038062569784,12.997903747976212,2.6383531389698045,0,69.0,False,False,False,False,True,True
390,2025-07-13 04:00:00,4,6,15.942022863376373,33.230855188843655,2.098576892651518,1,54.0,True,False,False,False,True,True
391,2025-07-10 01:00:00,1,3,19.51350057086979,8.942806285563798,0.4629653304250719,0,88.0,False,False,False,False,True,True
392,2025-07-05 23:00:00,23,5,11.749591149165772,23.81290902286713,2.195124501039812,1,58.0,False,True,False,False,True,False
393,2025-07-17 20:00:00,20,3,-0.7500095615402511,22.146255772282757,0.4848204588320954,0,0.0,False,False,False,False,True,False
394,2025-07-30 06:00:00,6,2,28.13152341271335,8.725919452361548,0.1367253542693939,0,27.0,False,True,False,False,True,False
395,2025-07-11 22:00:00,22,4,14.098454066534478,13.86666893704662,2.2331805401703915,0,66.0,False,False,False,False,True,False
396,2025-07-04 23:00:00,23,4,14.004143483908669,6.590335230299861,0.53806382382657,0,64.0,True,False,False,False,True,True
397,2025-07-25 07:00:00,7,4,22.68682327483537,10.554887825548336,0.5294511561114662,0,92.0,True,False,False,False,True,False
398,2025-07-12 19:00:00,19,5,8.207693993900222,4.524036571144528,1.3309289259684436,1,66.0,False,True,False,False,False,False
399,2025-07-23 18:00:00,18,2,8.628255170954011,33.96226127046809,0.4843667617642653,0,52.0,False,False,False,False,True,False
400,2025-07-01 14:00:00,14,1,12.589378295523328,13.387878200535535,0.430498433484332,0,64.0,False,False,False,False,True,True
401,2025-07-02 02:00:00,2,2,15.29887734573445,19.360859641495928,0.667781303013171,0,84.0,True,False,False,False,True,False
402,2025-07-19 12:00:00,12,5,18.88445171535793,28.50143390754959,1.0398675959312655,1,72.0,True,False,False,False,True,False
403,2025-07-26 13:00:00,13,5,17.727952463104938,20.012018662942268,0.301396068578377,1,89.0,False,False,False,False,False,True
404,2025-07-27 04:00:00,4,6,18.932979363625986,20.110870219994865,2.2975984643128293,1,96.0,False,False,False,False,False,False
405,2025-07-24 05:00:00,5,3,21.64430833542812,19.701227656704337,4.156396069529587,0,60.0,False,False,True,False,True,False
406,2025-07-12 23:00:00,23,5,9.78498769993126,151.0,0.4807292274114834,1,48.0,True,False,False,False,True,True
407,2025-07-29 21:00:00,21,1,14.161270429404224,44.27943452872032,1.0319195476735772,0,51.0,False,False,False,True,False,False
408,2025-07-06 11:00:00,11,6,7.28769571427142,19.484680207063505,4.341861044192425,1,10.0,False,False,True,False,True,False
409,2025-07-31 02:00:00,2,3,12.996289304520024,18.848108963945116,2.133891215495577,0,61.0,True,False,False,False,False,True
410,2025-07-10 13:00:00,13,3,9.824083117031863,15.815173553223287,1.3565958625328414,0,36.0,False,False,False,False,True,False
411,2025-07-23 22:00:00,22,2,9.826464085515171,17.34185603775136,0.3603324187566518,0,924.0,False,False,False,False,True,False
412,2025-07-13 15:00:00,15,6,17.570014718652896,23.380635332959592,0.9925589068446004,1,96.0,True,False,False,False,True,True
413,2025-07-10 23:00:00,23,3,6.976261059722156,13.978359146351629,0.0860957064413196,0,11.0,False,False,False,False,False,False
414,2025-07-04 10:00:00,10,4,17.553165325767463,5.966249764068435,0.2559509118948662,0,83.0,False,False,False,False,True,True
415,2025-07-22 17:00:00,17,1,11.386866671242824,29.56789046424997,0.0125996956986459,0,76.0,True,False,False,False,True,False
416,2025-07-30 13:00:00,13,2,9.736780987870626,9.086963948509007,2.398818442915641,0,32.0,True,False,False,False,True,False
417,2025-07-09 11:00:00,11,2,18.750204646334826,17.942610961539412,0.3860001678028711,0,73.0,False,False,False,False,True,True
418,2025-07-19 08:00:00,8,5,17.03515102540775,26.466133013029417,0.3120148621715304,1,126.0,False,False,False,False,True,False
419,2025-07-20 00:00:00,0,6,14.773715641462555,25.0483323625894,2.822414094579171,1,77.0,False,False,False,False,True,True
420,2025-07-10 21:00:00,21,3,2.227786678801535,32.35786254102803,0.7807410079027298,0,2.0,False,False,False,False,False,False
421,2025-07-20 17:00:00,17,6,5.563062560474024,23.00818065813715,0.4261798260195603,1,29.0,False,False,False,False,False,False
422,2025-07-17 23:00:00,23,3,9.516011885464398,13.842342223806552,0.0638120104662072,0,42.0,False,False,False,False,True,True
423,2025-07-29 03:00:00,3,1,26.198935691079733,29.10343304681096,0.0290911315261407,0,44.0,False,False,False,False,False,True
424,2025-07-09 15:00:00,15,2,23.134644162769334,16.5360676512787,0.0251264978421617,0,51.0,False,False,False,False,True,True
425,2025-07-08 17:00:00,17,1,7.056076756233985,14.35199244893427,1.1618979218679988,0,27.0,False,False,False,False,True,True
426,2025-07-13 20:00:00,20,6,10.28424706396329,21.574827620201056,2.4553778441382064,1,55.0,False,False,False,False,True,True
427,2025-07-17 08:00:00,8,3,14.004143483908669,54.07223506584227,1.2770300345612473,0,0.0,False,False,False,True,False,False
428,2025-07-03 07:00:00,7,3,14.55230429861726,20.295423217360074,0.6744160736681102,0,114.0,True,False,False,False,True,True
429,2025-07-16 23:00:00,23,2,6.782904003506053,11.531705490660206,1.4072024558906584,0,1.0,False,True,False,False,True,False
430,2025-07-22 11:00:00,11,1,17.55272982283678,18.848108963945116,0.7747118122020564,0,92.0,True,False,False,False,True,False
431,2025-07-22 22:00:00,22,1,7.5818766594098195,24.184783091836582,0.144594961208384,0,25.0,False,False,False,False,False,False
432,2025-07-21 22:00:00,22,0,15.155734905563513,18.848108963945116,0.6011482368293127,0,77.0,False,True,False,False,True,False
433,2025-07-18 00:00:00,0,4,16.901934477896503,16.360962973237868,0.3485592467752507,0,79.0,False,False,False,False,False,False
434,2025-07-18 17:00:00,17,4,6.322015871634761,10.289478907824387,0.6144120512663794,0,20.0,False,False,False,False,True,True
435,2025-07-15 17:00:00,17,1,4.944485752223894,17.66981896897699,1.953405986763878,0,1.0,True,False,False,False,False,True
436,2025-07-11 00:00:00,0,4,13.159516409219142,13.408116846510868,0.8555089772291666,0,60.0,False,False,False,False,False,True
437,2025-07-27 08:00:00,8,6,27.134221527580028,50.989034965515145,0.2918561031952739,1,37.0,False,False,False,True,True,True
438,2025-07-04 05:00:00,5,4,17.31259449709297,26.11311775277324,0.9005761919360296,0,89.0,True,False,False,False,True,True
439,2025-07-05 15:00:00,15,5,1.2283937635123756,15.65310507572748,-0.8974226458388691,1,0.0,False,False,False,False,True,True
440,2025-07-21 21:00:00,21,0,9.383728594855032,11.85556329403493,0.7975098803201708,0,39.0,True,False,False,False,False,True
441,2025-07-25 13:00:00,13,4,13.150134169855942,18.646263397367903,0.5466477258833298,0,69.0,False,False,False,False,True,False
442,2025-07-25 23:00:00,23,4,13.432217626820863,13.125278122080644,1.0424754167563564,0,68.0,False,True,False,False,False,False
443,2025-07-28 18:00:00,18,0,4.539892866019675,10.412291953706015,0.2334796167223689,0,0.0,False,False,False,False,True,False
444,2025-07-21 19:00:00,19,0,14.004143483908669,15.324896349865858,0.9956035613390052,0,58.0,False,False,False,False,True,True
445,2025-07-28 10:00:00,10,0,14.895894541501498,10.855384505345134,0.1062289426097344,0,74.0,False,False,False,False,True,False
446,2025-07-25 03:00:00,3,4,25.8135158631803,8.524114602424355,1.3856250885248251,0,42.0,False,True,False,False,True,True
447,2025-07-13 13:00:00,13,6,10.346256282208982,11.14715127333361,0.1728472628332155,1,56.0,True,False,False,False,False,False
448,2025-07-31 05:00:00,5,3,18.415244741616387,18.64882128576449,3.5971610315675338,0,65.0,False,False,False,False,True,False
